ensembl_gene_id,gene.x,gene_gencodeV33,chromosome,pLI,LOEUF,prior.dn.ptv,prior.dn.misb,prior.dn.misa,prior.in.ptv,prior.in.misb,prior.in.misa,prior.cc.ptv,prior.cc.misb,prior.cc.misa,gene.y,ensembl_transcript_id,mu_syn,mu_mis,mu_lof,hgnc_symbol
ENSG00000134438,RAX,RAX,18,0.10092,0.859,1.43892834,14.14714762,1.682544956,1.112161284,1.585667216,1.05,1.361925284,3.077927599,1.05,RAX,ENST00000334889,1.29E-05,2.03E-05,6.66E-07,RAX
ENSG00000134440,NARS,NARS1,18,2.95E-09,0.781,1.694420367,14.14714762,1.682544956,1.162747775,1.585667216,1.05,1.51121094,3.077927599,1.05,NARS,ENST00000256854,6.61E-06,1.63E-05,2.36E-06,NARS1
ENSG00000134443,GRP,GRP,18,0.0025347,1.733,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,GRP,ENST00000256857,2.55E-06,5.32E-06,3.54E-07,GRP
ENSG00000134444,KIAA1468,RELCH,18,0.99993,0.234,9.37681242,14.14714762,1.682544956,1.521712027,1.585667216,1.05,2.814034124,3.077927599,1.05,KIAA1468,ENST00000398130,1.53E-05,3.54E-05,3.44E-06,RELCH
ENSG00000134452,FBXO18,FBH1,10,8.22E-05,0.479,3.988500712,14.14714762,1.682544956,1.389822123,1.585667216,1.05,2.230347388,3.077927599,1.05,FBXO18,ENST00000379999,1.67E-05,3.58E-05,2.72E-06,FBH1
ENSG00000134453,RBM17,RBM17,10,0.99981,0.122,13.40956117,14.14714762,1.682544956,1.550067335,1.585667216,1.05,3.028445234,3.077927599,1.05,RBM17,ENST00000446108,5.23E-06,1.22E-05,1.33E-06,RBM17
ENSG00000134460,IL2RA,IL2RA,10,0.054709,0.658,2.307515545,14.14714762,1.682544956,1.252791955,1.585667216,1.05,1.783705439,3.077927599,1.05,IL2RA,ENST00000379959,3.74E-06,8.59E-06,6.95E-07,IL2RA
ENSG00000134461,ANKRD16,ANKRD16,10,7.43E-10,1.385,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ANKRD16,ENST00000380094,6.74E-06,1.32E-05,1.03E-06,ANKRD16
ENSG00000134463,ECHDC3,ECHDC3,10,4.76E-06,1.737,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ECHDC3,ENST00000379215,6.90E-06,1.34E-05,4.18E-07,ECHDC3
ENSG00000134470,IL15RA,IL15RA,10,2.33E-06,1.58,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,IL15RA,ENST00000379977,5.70E-06,1.07E-05,4.93E-07,IL15RA
ENSG00000134480,CCNH,CCNH,5,0.00081328,0.809,1.593124787,14.14714762,1.682544956,1.143872075,1.585667216,1.05,1.455252093,3.077927599,1.05,CCNH,ENST00000256897,3.82E-06,9.31E-06,9.10E-07,CCNH
ENSG00000134489,HRH4,HRH4,18,5.22E-08,1.438,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,HRH4,ENST00000256906,3.75E-06,9.67E-06,6.97E-07,HRH4
ENSG00000134490,TMEM241,TMEM241,18,8.47E-07,0.952,1.22344425,14.14714762,1.682544956,1.061380503,1.585667216,1.05,1.213818784,3.077927599,1.05,TMEM241,ENST00000383233,3.49E-06,7.38E-06,9.71E-07,TMEM241
ENSG00000134504,KCTD1,KCTD1,18,0.85538,0.442,4.525331314,14.14714762,1.682544956,1.415634319,1.585667216,1.05,2.323886939,3.077927599,1.05,KCTD1,ENST00000408011,4.21E-06,9.03E-06,6.16E-07,KCTD1
ENSG00000134508,CABLES1,CABLES1,18,0.0054966,0.63,2.495739019,14.14714762,1.682544956,1.274374715,1.585667216,1.05,1.850783215,3.077927599,1.05,CABLES1,ENST00000256925,1.76E-05,3.03E-05,1.47E-06,CABLES1
ENSG00000134516,DOCK2,DOCK2,5,0.99969,0.261,8.552444212,14.14714762,1.682544956,1.511882034,1.585667216,1.05,2.75472814,3.077927599,1.05,DOCK2,ENST00000256935,2.32E-05,5.54E-05,5.24E-06,DOCK2
ENSG00000134531,EMP1,EMP1,12,0.49706,0.787,1.671718282,14.14714762,1.682544956,1.158641258,1.585667216,1.05,1.499008366,3.077927599,1.05,EMP1,ENST00000256951,2.09E-06,4.69E-06,2.84E-07,EMP1
ENSG00000134532,SOX5,SOX5,12,0.99995,0.188,10.92542224,14.14714762,1.682544956,1.535629922,1.585667216,1.05,2.910063489,3.077927599,1.05,SOX5,ENST00000451604,8.52E-06,2.16E-05,2.09E-06,SOX5
ENSG00000134533,RERG,RERG,12,1.20E-05,1.282,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,RERG,ENST00000256953,2.41E-06,6.45E-06,7.66E-07,RERG
ENSG00000134538,SLCO1B1,SLCO1B1,12,1.11E-21,1.354,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,SLCO1B1,ENST00000256958,6.51E-06,1.65E-05,1.65E-06,SLCO1B1
ENSG00000134539,KLRD1,KLRD1,12,0.0008747,1.213,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,KLRD1,ENST00000336164,2.00E-06,4.65E-06,5.09E-07,KLRD1
ENSG00000134545,KLRC1,KLRC1,12,4.14E-05,1.307,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,KLRC1,ENST00000544822,2.11E-06,5.78E-06,7.06E-07,KLRC1
ENSG00000134548,C12orf39,SPX,12,0.00011029,1.398,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,C12orf39,ENST00000256969,1.68E-06,3.72E-06,7.13E-07,SPX
ENSG00000134551,PRH2,PRH2,12,0.012493,1.684,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PRH2,ENST00000396400,1.54E-06,4.36E-06,4.87E-07,PRH2
ENSG00000134569,LRP4,LRP4,11,1.44E-06,0.416,4.956486058,14.14714762,1.682544956,1.432575188,1.585667216,1.05,2.3886235,3.077927599,1.05,LRP4,ENST00000378623,2.78E-05,6.96E-05,5.06E-06,LRP4
ENSG00000134571,MYBPC3,MYBPC3,11,8.01E-11,0.588,2.821823736,14.14714762,1.682544956,1.307025825,1.585667216,1.05,1.954026667,3.077927599,1.05,MYBPC3,ENST00000545968,2.40E-05,5.22E-05,3.34E-06,MYBPC3
ENSG00000134574,DDB2,DDB2,11,7.40E-06,0.848,1.470182716,14.14714762,1.682544956,1.118900597,1.585667216,1.05,1.381694689,3.077927599,1.05,DDB2,ENST00000256996,6.07E-06,1.37E-05,1.27E-06,DDB2
ENSG00000134575,ACP2,ACP2,11,6.24E-05,0.753,1.808113058,14.14714762,1.682544956,1.182323344,1.585667216,1.05,1.569613893,3.077927599,1.05,ACP2,ENST00000256997,7.21E-06,1.68E-05,1.07E-06,ACP2
ENSG00000134627,PIWIL4,PIWIL4,11,1.83E-06,0.585,2.847340498,14.14714762,1.682544956,1.309360721,1.585667216,1.05,1.961503576,3.077927599,1.05,PIWIL4,ENST00000299001,9.55E-06,2.41E-05,2.11E-06,PIWIL4
ENSG00000134640,MTNR1B,MTNR1B,11,0.00064771,1.293,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,MTNR1B,ENST00000257068,6.78E-06,1.42E-05,5.78E-07,MTNR1B
ENSG00000134644,PUM1,PUM1,1,1,0.129,13.13670271,14.14714762,1.682544956,1.548780773,1.585667216,1.05,3.017564601,3.077927599,1.05,PUM1,ENST00000426105,1.60E-05,3.68E-05,3.02E-06,PUM1
ENSG00000134668,SPOCD1,SPOCD1,1,2.49E-12,0.806,1.603426517,14.14714762,1.682544956,1.145858521,1.585667216,1.05,1.461125786,3.077927599,1.05,SPOCD1,ENST00000360482,1.54E-05,3.63E-05,2.19E-06,SPOCD1
ENSG00000134684,YARS,YARS1,1,0.0010047,0.624,2.53895522,14.14714762,1.682544956,1.279025957,1.585667216,1.05,1.8653523,3.077927599,1.05,YARS,ENST00000373477,6.56E-06,1.49E-05,1.27E-06,YARS1
ENSG00000134686,PHC2,PHC2,1,0.54641,0.387,5.49230377,14.14714762,1.682544956,1.450267311,1.585667216,1.05,2.459797647,3.077927599,1.05,PHC2,ENST00000257118,1.40E-05,3.00E-05,1.75E-06,PHC2
ENSG00000134690,CDCA8,CDCA8,1,0.0071651,0.683,2.156732037,14.14714762,1.682544956,1.233761614,1.585667216,1.05,1.725209002,3.077927599,1.05,CDCA8,ENST00000373055,3.43E-06,9.53E-06,1.18E-06,CDCA8
ENSG00000134697,GNL2,GNL2,1,6.52E-05,0.551,3.159772234,14.14714762,1.682544956,1.335732151,1.585667216,1.05,2.046986665,3.077927599,1.05,GNL2,ENST00000373062,7.49E-06,2.17E-05,2.24E-06,GNL2
ENSG00000134698,AGO4,AGO4,1,0.9999,0.218,9.89502606,14.14714762,1.682544956,1.5269557,1.585667216,1.05,2.848253214,3.077927599,1.05,AGO4,ENST00000373210,8.54E-06,2.56E-05,2.59E-06,AGO4
ENSG00000134709,HOOK1,HOOK1,1,3.87E-08,0.623,2.546261715,14.14714762,1.682544956,1.27980184,1.585667216,1.05,1.867786764,3.077927599,1.05,HOOK1,ENST00000371208,7.37E-06,1.92E-05,2.22E-06,HOOK1
ENSG00000134716,CYP2J2,CYP2J2,1,1.62E-15,1.39,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CYP2J2,ENST00000371204,6.25E-06,1.47E-05,1.09E-06,CYP2J2
ENSG00000134717,BTF3L4,BTF3L4,1,0.57136,0.698,2.073390021,14.14714762,1.682544956,1.222485528,1.585667216,1.05,1.690804437,3.077927599,1.05,BTF3L4,ENST00000313334,1.26E-06,3.87E-06,2.98E-07,BTF3L4
ENSG00000134744,ZCCHC11,TUT4,1,1,0.107,14.00096657,14.14714762,1.682544956,1.552616462,1.585667216,1.05,3.049991589,3.077927599,1.05,ZCCHC11,ENST00000257177,1.60E-05,4.22E-05,4.53E-06,TUT4
ENSG00000134748,PRPF38A,PRPF38A,1,0.77227,0.408,5.098430303,14.14714762,1.682544956,1.437583095,1.585667216,1.05,2.408367481,3.077927599,1.05,PRPF38A,ENST00000257181,3.28E-06,1.15E-05,1.51E-06,PRPF38A
ENSG00000134755,DSC2,DSC2,18,5.17E-08,0.689,2.122780284,14.14714762,1.682544956,1.229237087,1.585667216,1.05,1.711382353,3.077927599,1.05,DSC2,ENST00000280904,1.01E-05,2.46E-05,1.84E-06,DSC2
ENSG00000134757,DSG3,DSG3,18,1.46E-20,1.09,1.037111103,14.14714762,1.682544956,1.009379957,1.585667216,1.05,1.062740831,3.077927599,1.05,DSG3,ENST00000257189,1.15E-05,2.77E-05,2.30E-06,DSG3
ENSG00000134758,RNF138,RNF138,18,0.67535,0.51,3.600502879,14.14714762,1.682544956,1.366981172,1.585667216,1.05,2.151292995,3.077927599,1.05,RNF138,ENST00000261593,2.97E-06,7.37E-06,5.51E-07,RNF138
ENSG00000134759,ELP2,ELP2,18,4.18E-20,0.882,1.377951175,14.14714762,1.682544956,1.098536918,1.585667216,1.05,1.322053332,3.077927599,1.05,ELP2,ENST00000442325,9.23E-06,2.22E-05,2.88E-06,ELP2
ENSG00000134760,DSG1,DSG1,18,0.92688,0.331,6.699290451,14.14714762,1.682544956,1.480773811,1.585667216,1.05,2.593996328,3.077927599,1.05,DSG1,ENST00000257192,1.20E-05,2.86E-05,2.42E-06,DSG1
ENSG00000134762,DSC3,DSC3,18,2.28E-21,1.196,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,DSC3,ENST00000360428,9.50E-06,2.48E-05,1.73E-06,DSC3
ENSG00000134765,DSC1,DSC1,18,3.50E-16,0.947,1.233142033,14.14714762,1.682544956,1.063801103,1.585667216,1.05,1.220854104,3.077927599,1.05,DSC1,ENST00000257198,1.02E-05,2.42E-05,2.24E-06,DSC1
ENSG00000134769,DTNA,DTNA,18,0.63459,0.368,5.875789667,14.14714762,1.682544956,1.461162996,1.585667216,1.05,2.505822725,3.077927599,1.05,DTNA,ENST00000598334,8.80E-06,2.17E-05,2.16E-06,DTNA
ENSG00000134775,FHOD3,FHOD3,18,0.066509,0.374,5.751860936,14.14714762,1.682544956,1.4577822,1.585667216,1.05,2.49134148,3.077927599,1.05,FHOD3,ENST00000257209,2.24E-05,4.65E-05,3.56E-06,FHOD3
ENSG00000134779,TPGS2,TPGS2,18,0.00014656,1.063,1.065455553,14.14714762,1.682544956,1.017464491,1.585667216,1.05,1.086228028,3.077927599,1.05,TPGS2,ENST00000334295,3.52E-06,8.23E-06,5.78E-07,TPGS2
ENSG00000134780,DAGLA,DAGLA,11,0.99999,0.171,11.54135303,14.14714762,1.682544956,1.539899587,1.585667216,1.05,2.943360818,3.077927599,1.05,DAGLA,ENST00000257215,2.13E-05,4.40E-05,2.12E-06,DAGLA
ENSG00000134802,SLC43A3,SLC43A3,11,2.23E-06,0.856,1.447312851,14.14714762,1.682544956,1.11398533,1.585667216,1.05,1.367272828,3.077927599,1.05,SLC43A3,ENST00000395123,6.61E-06,1.48E-05,1.34E-06,SLC43A3
ENSG00000134809,TIMM10,TIMM10,11,0.0014821,1.847,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,TIMM10,ENST00000257245,1.07E-06,2.66E-06,2.30E-07,TIMM10
ENSG00000134812,GIF,CBLIF,11,0.00024911,0.823,1.546701135,14.14714762,1.682544956,1.13472221,1.585667216,1.05,1.428240913,3.077927599,1.05,GIF,ENST00000257248,5.23E-06,1.12E-05,8.85E-07,CBLIF
ENSG00000134815,DHX34,DHX34,19,6.56E-13,0.768,1.745578032,14.14714762,1.682544956,1.171754423,1.585667216,1.05,1.5380327,3.077927599,1.05,DHX34,ENST00000328771,2.16E-05,4.88E-05,2.71E-06,DHX34
ENSG00000134817,APLNR,APLNR,11,0.78907,0.499,3.732323834,14.14714762,1.682544956,1.375184895,1.585667216,1.05,2.179364828,3.077927599,1.05,APLNR,ENST00000606794,6.41E-06,1.47E-05,4.14E-07,APLNR
ENSG00000134824,FADS2,FADS2,11,0.99815,0.232,9.440378892,14.14714762,1.682544956,1.522391184,1.585667216,1.05,2.818352426,3.077927599,1.05,FADS2,ENST00000278840,7.69E-06,1.51E-05,1.24E-06,FADS2
ENSG00000134825,TMEM258,TMEM258,11,0.0018504,1.807,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,TMEM258,ENST00000537328,1.24E-06,2.56E-06,1.89E-07,TMEM258
ENSG00000134827,TCN1,TCN1,11,2.32E-17,1.715,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,TCN1,ENST00000257264,5.09E-06,1.14E-05,8.79E-07,TCN1
ENSG00000134830,C5AR2,C5AR2,19,0.24585,1.355,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,C5AR2,ENST00000595464,6.81E-06,1.38E-05,4.16E-07,C5AR2
ENSG00000134851,TMEM165,TMEM165,4,0.28339,0.63,2.495739019,14.14714762,1.682544956,1.274374715,1.585667216,1.05,1.850783215,3.077927599,1.05,TMEM165,ENST00000381334,5.30E-06,1.12E-05,6.37E-07,TMEM165
ENSG00000134852,CLOCK,CLOCK,4,0.99957,0.247,8.972060278,14.14714762,1.682544956,1.517132538,1.585667216,1.05,2.785704194,3.077927599,1.05,CLOCK,ENST00000309964,7.87E-06,2.11E-05,2.61E-06,CLOCK
ENSG00000134853,PDGFRA,PDGFRA,4,1,0.169,11.61519509,14.14714762,1.682544956,1.540373046,1.585667216,1.05,2.947177616,3.077927599,1.05,PDGFRA,ENST00000257290,1.37E-05,3.15E-05,2.59E-06,PDGFRA
ENSG00000134871,COL4A2,COL4A2,13,3.58E-15,0.585,2.847340498,14.14714762,1.682544956,1.309360721,1.585667216,1.05,1.961503576,3.077927599,1.05,COL4A2,ENST00000360467,2.93E-05,5.89E-05,4.47E-06,COL4A2
ENSG00000134873,CLDN10,CLDN10,13,0.00083876,1.224,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CLDN10,ENST00000299339,4.05E-06,7.44E-06,4.13E-07,CLDN10
ENSG00000134874,DZIP1,DZIP1,13,3.13E-20,1.03,1.104657892,14.14714762,1.682544956,1.028645797,1.585667216,1.05,1.118712376,3.077927599,1.05,DZIP1,ENST00000347108,1.26E-05,2.70E-05,2.26E-06,DZIP1
ENSG00000134882,UBAC2,UBAC2,13,0.0062623,0.696,2.084208974,14.14714762,1.682544956,1.223982083,1.585667216,1.05,1.695360244,3.077927599,1.05,UBAC2,ENST00000403766,4.39E-06,9.81E-06,9.46E-07,UBAC2
ENSG00000134884,ARGLU1,ARGLU1,13,0.86183,0.394,5.357556548,14.14714762,1.682544956,1.446113759,1.585667216,1.05,2.442718802,3.077927599,1.05,ARGLU1,ENST00000400198,4.55E-06,1.43E-05,1.54E-06,ARGLU1
ENSG00000134897,BIVM,BIVM,13,0.00018694,0.672,2.221182434,14.14714762,1.682544956,1.242101646,1.585667216,1.05,1.750775362,3.077927599,1.05,BIVM,ENST00000257336,5.17E-06,1.30E-05,1.27E-06,BIVM
ENSG00000134899,ERCC5,ERCC5,13,2.73E-13,0.805,1.606888873,14.14714762,1.682544956,1.146522646,1.585667216,1.05,1.463090306,3.077927599,1.05,ERCC5,ENST00000355739,1.53E-05,3.38E-05,2.55E-06,ERCC5
ENSG00000134900,TPP2,TPP2,13,0.99912,0.263,8.493867196,14.14714762,1.682544956,1.511105104,1.585667216,1.05,2.750266376,3.077927599,1.05,TPP2,ENST00000376065,1.40E-05,3.33E-05,3.26E-06,TPP2
ENSG00000134901,KDELC1,POGLUT2,13,4.91E-09,0.987,1.163871727,14.14714762,1.682544956,1.045534529,1.585667216,1.05,1.167778793,3.077927599,1.05,KDELC1,ENST00000376004,6.70E-06,1.45E-05,1.23E-06,POGLUT2
ENSG00000134905,CARS2,CARS2,13,9.59E-08,0.84,1.493816961,14.14714762,1.682544956,1.123888774,1.585667216,1.05,1.396348651,3.077927599,1.05,CARS2,ENST00000257347,1.11E-05,2.19E-05,1.36E-06,CARS2
ENSG00000134909,ARHGAP32,ARHGAP32,11,0.99978,0.254,8.760151987,14.14714762,1.682544956,1.514548482,1.585667216,1.05,2.770273506,3.077927599,1.05,ARHGAP32,ENST00000310343,2.52E-05,6.07E-05,4.10E-06,ARHGAP32
ENSG00000134910,STT3A,STT3A,11,0.002045,0.488,3.870489839,14.14714762,1.682544956,1.383284379,1.585667216,1.05,2.207422607,3.077927599,1.05,STT3A,ENST00000392708,7.50E-06,2.14E-05,2.37E-06,STT3A
ENSG00000134917,ADAMTS8,ADAMTS8,11,1.20E-10,0.909,1.313254381,14.14714762,1.682544956,1.083399966,1.585667216,1.05,1.277885207,3.077927599,1.05,ADAMTS8,ENST00000257359,2.03E-05,3.76E-05,1.70E-06,ADAMTS8
ENSG00000134940,ACRV1,ACRV1,11,1.21E-06,1.427,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ACRV1,ENST00000533904,2.84E-06,6.63E-06,5.73E-07,ACRV1
ENSG00000134954,ETS1,ETS1,11,0.7816,0.389,5.453448876,14.14714762,1.682544956,1.44908821,1.585667216,1.05,2.454924618,3.077927599,1.05,ETS1,ENST00000392668,6.16E-06,1.51E-05,1.29E-06,ETS1
ENSG00000134955,SLC37A2,SLC37A2,11,1.23E-14,1.121,1.008434164,14.14714762,1.682544956,1.00120045,1.585667216,1.05,1.038978061,3.077927599,1.05,SLC37A2,ENST00000308074,8.86E-06,1.73E-05,1.61E-06,SLC37A2
ENSG00000134962,KLB,KLB,4,0.036433,0.425,4.802055726,14.14714762,1.682544956,1.426825944,1.585667216,1.05,2.366312764,3.077927599,1.05,KLB,ENST00000257408,1.69E-05,3.47E-05,2.51E-06,KLB
ENSG00000134970,TMED7,TMED7,5,0.47966,0.619,2.575788846,14.14714762,1.682544956,1.282907087,1.585667216,1.05,1.877542179,3.077927599,1.05,TMED7,ENST00000456936,3.54E-06,7.59E-06,6.90E-07,TMED7
ENSG00000134982,APC,APC,5,1,0.161,11.91318857,14.14714762,1.682544956,1.542209808,1.585667216,1.05,2.962205194,3.077927599,1.05,APC,ENST00000457016,2.61E-05,7.16E-05,6.26E-06,APC
ENSG00000134986,NREP,NREP,5,0.0056013,1.46,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,NREP,ENST00000395634,1.11E-06,3.02E-06,4.62E-07,NREP
ENSG00000134987,WDR36,WDR36,5,0.0005724,0.466,4.167299682,14.14714762,1.682544956,1.399102768,1.585667216,1.05,2.263372006,3.077927599,1.05,WDR36,ENST00000506538,1.05E-05,2.65E-05,2.50E-06,WDR36
ENSG00000134996,OSTF1,OSTF1,9,0.001656,0.856,1.447312851,14.14714762,1.682544956,1.11398533,1.585667216,1.05,1.367272828,3.077927599,1.05,OSTF1,ENST00000346234,2.64E-06,5.40E-06,7.31E-07,OSTF1
ENSG00000135002,RFK,RFK,9,0.063854,0.997,1.149238288,14.14714762,1.682544956,1.041360862,1.585667216,1.05,1.155653083,3.077927599,1.05,RFK,ENST00000376736,1.49E-06,4.26E-06,4.10E-07,RFK
ENSG00000135018,UBQLN1,UBQLN1,9,0.99884,0.221,9.796177635,14.14714762,1.682544956,1.526005499,1.585667216,1.05,2.84189615,3.077927599,1.05,UBQLN1,ENST00000376395,7.15E-06,1.63E-05,1.35E-06,UBQLN1
ENSG00000135040,NAA35,NAA35,9,1,0.136,12.86570716,14.14714762,1.682544956,1.547438086,1.585667216,1.05,3.006206159,3.077927599,1.05,NAA35,ENST00000361671,6.92E-06,1.92E-05,2.33E-06,NAA35
ENSG00000135045,C9orf40,C9orf40,9,0.069726,1.491,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,C9orf40,ENST00000376854,6.02E-06,1.08E-05,3.35E-07,C9orf40
ENSG00000135046,ANXA1,ANXA1,9,1.20E-07,1.03,1.104657892,14.14714762,1.682544956,1.028645797,1.585667216,1.05,1.118712376,3.077927599,1.05,ANXA1,ENST00000376911,3.80E-06,9.58E-06,9.93E-07,ANXA1
ENSG00000135047,CTSL,CTSL,9,0.0080454,0.781,1.694420367,14.14714762,1.682544956,1.162747775,1.585667216,1.05,1.51121094,3.077927599,1.05,CTSL,ENST00000343150,3.43E-06,8.49E-06,7.22E-07,CTSL
ENSG00000135048,TMEM2,CEMIP2,9,4.68E-13,0.644,2.398933833,14.14714762,1.682544956,1.263554421,1.585667216,1.05,1.81705016,3.077927599,1.05,TMEM2,ENST00000377044,1.57E-05,3.90E-05,3.39E-06,CEMIP2
ENSG00000135049,AGTPBP1,AGTPBP1,9,0.42151,0.351,6.241344237,14.14714762,1.682544956,1.470439189,1.585667216,1.05,2.54658061,3.077927599,1.05,AGTPBP1,ENST00000376083,1.16E-05,3.06E-05,3.28E-06,AGTPBP1
ENSG00000135052,GOLM1,GOLM1,9,9.62E-09,1.034,1.099627612,14.14714762,1.682544956,1.027211068,1.585667216,1.05,1.114544125,3.077927599,1.05,GOLM1,ENST00000388712,6.00E-06,1.28E-05,1.16E-06,GOLM1
ENSG00000135063,FAM189A2,FAM189A2,9,1.01E-09,1.112,1.01634946,14.14714762,1.682544956,1.003458142,1.585667216,1.05,1.045536974,3.077927599,1.05,FAM189A2,ENST00000257515,6.27E-06,1.40E-05,1.32E-06,ENTREP1
ENSG00000135069,PSAT1,PSAT1,9,1.06E-08,1.273,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PSAT1,ENST00000376588,4.97E-06,1.07E-05,8.00E-07,PSAT1
ENSG00000135070,ISCA1,ISCA1,9,0.17085,0.994,1.153571904,14.14714762,1.682544956,1.042596873,1.585667216,1.05,1.159244049,3.077927599,1.05,ISCA1,ENST00000375991,1.28E-06,3.46E-06,3.33E-07,ISCA1
ENSG00000135074,ADAM19,ADAM19,5,6.80E-05,0.501,3.707894412,14.14714762,1.682544956,1.373700596,1.585667216,1.05,2.174261053,3.077927599,1.05,ADAM19,ENST00000257527,1.41E-05,3.07E-05,2.86E-06,ADAM19
ENSG00000135077,HAVCR2,HAVCR2,5,0.03866,0.857,1.444506549,14.14714762,1.682544956,1.113376141,1.585667216,1.05,1.365486614,3.077927599,1.05,HAVCR2,ENST00000307851,3.65E-06,8.85E-06,5.67E-07,HAVCR2
ENSG00000135083,CCNJL,CCNJL,5,1.27E-07,1.325,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CCNJL,ENST00000393977,7.83E-06,1.53E-05,7.49E-07,CCNJL
ENSG00000135090,TAOK3,TAOK3,12,0.99975,0.241,9.157054698,14.14714762,1.682544956,1.519281656,1.585667216,1.05,2.7988343,3.077927599,1.05,TAOK3,ENST00000392533,1.07E-05,2.76E-05,2.80E-06,TAOK3
ENSG00000135093,USP30,USP30,12,8.25E-05,0.663,2.276113596,14.14714762,1.682544956,1.248964983,1.585667216,1.05,1.77189577,3.077927599,1.05,USP30,ENST00000257548,7.39E-06,1.64E-05,1.43E-06,USP30
ENSG00000135094,SDS,SDS,12,0.00013923,1.072,1.055646047,14.14714762,1.682544956,1.014666592,1.585667216,1.05,1.078099536,3.077927599,1.05,SDS,ENST00000257549,6.68E-06,1.21E-05,6.49E-07,SDS
ENSG00000135097,MSI1,MSI1,12,0.99357,0.264,8.464706295,14.14714762,1.682544956,1.51071413,1.585667216,1.05,2.748032203,3.077927599,1.05,MSI1,ENST00000257552,8.42E-06,1.57E-05,1.34E-06,MSI1
ENSG00000135100,HNF1A,HNF1A,12,0.96115,0.33,6.722994117,14.14714762,1.682544956,1.481273973,1.585667216,1.05,2.596351356,3.077927599,1.05,HNF1A,ENST00000257555,1.17E-05,2.23E-05,1.50E-06,HNF1A
ENSG00000135108,FBXO21,FBXO21,12,0.97537,0.314,7.112892626,14.14714762,1.682544956,1.489059893,1.585667216,1.05,2.633818584,3.077927599,1.05,FBXO21,ENST00000330622,1.11E-05,2.21E-05,1.61E-06,FBXO21
ENSG00000135111,TBX3,TBX3,12,0.98907,0.281,7.981894266,14.14714762,1.682544956,1.503812774,1.585667216,1.05,2.709730484,3.077927599,1.05,TBX3,ENST00000257566,1.99E-05,3.34E-05,1.06E-06,TBX3
ENSG00000135114,OASL,OASL,12,2.76E-11,1.553,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,OASL,ENST00000257570,7.06E-06,1.52E-05,9.90E-07,OASL
ENSG00000135119,RNFT2,RNFT2,12,1.20E-05,0.803,1.613856606,14.14714762,1.682544956,1.147853838,1.585667216,1.05,1.467029232,3.077927599,1.05,RNFT2,ENST00000257575,9.04E-06,1.68E-05,1.24E-06,RNFT2
ENSG00000135124,P2RX4,P2RX4,12,4.98E-12,1.282,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,P2RX4,ENST00000359949,7.87E-06,1.58E-05,9.81E-07,P2RX4
ENSG00000135127,CCDC64,BICDL1,12,0.94786,0.335,6.605249915,14.14714762,1.682544956,1.47875732,1.585667216,1.05,2.584560943,3.077927599,1.05,CCDC64,ENST00000397558,1.10E-05,2.17E-05,2.01E-06,BICDL1
ENSG00000135144,DTX1,DTX1,12,0.00098982,0.69,2.117202231,14.14714762,1.682544956,1.228484783,1.585667216,1.05,1.709086235,3.077927599,1.05,DTX1,ENST00000257600,1.87E-05,3.36E-05,1.19E-06,DTX1
ENSG00000135148,TRAFD1,TRAFD1,12,1.94E-08,0.876,1.393311388,14.14714762,1.682544956,1.102028446,1.585667216,1.05,1.332259957,3.077927599,1.05,TRAFD1,ENST00000257604,5.99E-06,1.56E-05,1.42E-06,TRAFD1
